,passenger_count,distance_miles,hour,year,weekday,night,late_night
14809,1,1.5980853556791814,17,2009,0,1,0
10847,1,1.5905624243306744,20,2010,5,0,1
14426,1,1.3402127216706985,17,2010,6,0,0
4432,1,3.7760162144601446,18,2015,0,1,0
3062,1,1.3884356292417799,18,2015,0,1,0
793,1,0.9768584621613778,16,2013,2,1,0
5607,1,0.47429402798274867,21,2012,5,0,1
10969,1,1.373007501888793,19,2015,5,0,0
1789,2,2.5876192958895183,17,2011,5,0,0
326,1,1.9608736692081368,10,2012,4,0,0
4856,1,0.2562334345551386,5,2013,6,0,1
6110,1,3.834941011259913,17,2013,0,1,0
3398,1,4.686743472871243,7,2010,4,0,0
10189,1,2.1792229453553937,0,2014,1,0,1
3323,1,1.1900661639681884,18,2012,3,1,0
2541,1,1.9829571346358104,16,2014,1,1,0
278,2,3.5006416202739157,23,2014,0,0,1
12083,1,0.05702907347637126,17,2010,6,0,0
10887,1,1.2602852974077148,9,2011,1,0,0
284,2,0.6555793240114604,16,2012,0,1,0
5942,1,4.168812811762468,23,2014,5,0,1
10561,1,3.466784582833917,19,2015,2,1,0
2998,1,2.639902038362062,23,2012,1,0,1
961,1,2.115581985212499,8,2014,6,0,0
13216,2,0.9624207900598257,20,2014,6,0,1
6594,1,0.3740232363610031,0,2015,6,0,1
7677,1,0.3317900138831062,13,2010,5,0,0
1502,2,4.626556283627594,22,2013,4,0,1
5668,4,0.6062992506001134,23,2009,0,0,1
6186,1,1.1102108008773717,21,2011,3,0,1
2331,1,3.0185014526776786,16,2011,2,1,0
2295,1,0.9086379464017714,22,2014,1,0,1
1313,1,0.3337485418520324,10,2010,3,0,0
11119,2,1.1378770765203994,0,2015,5,0,1
1308,1,0.5945689457740229,12,2009,0,0,0
13951,1,0.6807910303668349,22,2011,5,0,1
13939,1,0.4716720060059859,19,2014,3,1,0
2189,1,0.5469586154330893,23,2015,3,0,1
11856,1,2.0821650772482063,21,2012,2,0,1
5304,1,0.3999883868236176,20,2013,6,0,1
13750,1,0.5345300487866322,4,2012,5,0,1
13972,2,0.9240858404270733,23,2013,1,0,1
12143,1,2.826971847447558,23,2009,0,0,1
6620,1,0.8326712363220207,8,2015,1,0,0
13497,2,0.7468362870112071,9,2012,6,0,0
2276,2,0.7761423554556467,20,2014,5,0,1
2424,1,3.1093883718086377,17,2010,4,1,0
11719,1,0.8717383743977347,6,2013,1,0,1
11845,1,0.9188611519288393,15,2015,5,0,0
656,1,3.819316277172839,7,2014,0,0,0
6213,2,0.8702043738804016,21,2012,3,0,1
9766,1,1.5770880128340024,22,2013,0,0,1
14053,1,0.9449256724828542,3,2011,5,0,1
4814,1,4.296729750841979,12,2011,6,0,0
4806,4,1.2054811635662617,3,2013,6,0,1
3700,1,2.47104163453169,19,2013,4,1,0
12680,1,1.88572612663258,15,2014,5,0,0
11362,1,2.0673870020260563,18,2015,2,1,0
8020,1,1.7062721486694803,18,2012,1,1,0
14815,1,1.0946047595913961,18,2010,1,1,0
10133,1,0.6419028436554949,6,2011,3,0,1
5508,5,1.1157011218711266,8,2013,1,0,0
10777,1,2.1428840268654508,13,2013,5,0,0
1114,1,0.4552549880356325,11,2015,1,0,0
9829,1,2.8096795107799726,10,2010,4,0,0
14968,1,0.6475873755813606,12,2011,4,0,0
6468,1,1.1742060283570308,0,2015,4,0,1
12081,1,0.509463744509991,6,2013,1,0,1
2569,1,0.22930247138380172,11,2011,3,0,0
13631,1,0.7841996184009188,22,2012,6,0,1
7329,3,1.088309943061244,7,2012,5,0,0
13179,1,0.9853268946193054,12,2013,5,0,0
11383,5,0.8684685833594243,15,2010,6,0,0
12889,5,0.7880772038822026,18,2012,6,0,0
6254,1,1.3174182708710334,18,2009,1,1,0
4465,2,0.8838328022459078,17,2011,5,0,0
9212,1,0.7579488110019937,15,2010,4,0,0
12292,4,2.743688947921742,11,2011,3,0,0
348,1,0.8848611458832064,15,2012,2,0,0
9468,1,1.4217083532414116,4,2014,6,0,1
1468,1,1.4500792856720743,7,2009,3,0,0
2813,2,9.055147680296729,0,2010,5,0,1
5430,1,1.372404977618509,22,2010,5,0,1
99,3,0.8131546794573398,0,2011,3,0,1
2575,5,0.6196541640947759,20,2009,3,1,1
3184,1,0.7479839044313603,0,2010,3,0,1
5933,1,2.7781962873571318,21,2009,5,0,1
2554,1,1.369959287835854,17,2013,5,0,0
615,1,1.0542762849444074,21,2012,2,0,1
4756,1,5.736677074879828,22,2011,0,0,1
2624,2,3.714230711915396,11,2009,0,0,0
5086,1,1.468587382612831,13,2009,3,0,0
11951,2,1.1156501171791984,16,2010,5,0,0
9542,1,2.2962693209554637,19,2014,3,1,0
5794,6,0.8188255780178934,19,2011,5,0,0
537,1,0.6374726140873399,12,2014,2,0,0
6474,1,0.5461341141274636,6,2011,2,0,1
11256,2,0.7227270612892075,16,2015,1,1,0
9779,1,1.7915887409527667,18,2011,5,0,0
13214,5,4.093994946238178,23,2009,4,0,1
12592,1,1.2429703782609076,15,2013,5,0,0
11165,1,1.0125680676074393,11,2014,3,0,0
14173,2,0.7899629628955591,13,2012,6,0,0
1676,4,2.081202517932432,21,2011,4,0,1
13510,1,1.0248953664810374,14,2013,2,0,0
4042,1,3.003000895059793,19,2013,4,1,0
786,1,0.5877176444631417,20,2012,3,1,1
10340,3,1.9458769711703086,18,2013,1,1,0
4516,1,1.520193091037567,13,2013,1,0,0
6029,1,2.349685567590597,7,2011,3,0,0
9315,1,2.8448343762249735,0,2014,5,0,1
5384,1,0.4553375252464789,12,2014,2,0,0
14829,6,0.623927002680867,19,2014,6,0,0
11291,3,0.27767706968513955,13,2012,0,0,0
8447,1,0.7700322675408591,0,2009,6,0,1
12098,1,1.0644097658266223,0,2014,1,0,1
9699,5,0.5261985790586281,23,2011,1,0,1
13412,1,0.6103023985594023,19,2014,6,0,0
11781,1,0.43182230731535676,15,2012,6,0,0
5210,2,1.0160117796389498,6,2009,6,0,1
9017,2,1.6354171464027736,2,2012,6,0,1
12070,2,0.8991655994479175,0,2009,5,0,1
14601,1,0.7057499334447315,10,2014,0,0,0
8155,1,0.5954423062539429,21,2012,1,0,1
3508,1,1.534967215573799,18,2015,5,0,0
3855,1,0.37422264665254845,22,2010,3,0,1
9150,5,1.4055900466991826,18,2012,6,0,0
7132,4,0.6082534569984354,1,2011,6,0,1
1373,1,0.25516677628390133,12,2011,5,0,0
5084,1,1.1947336660019492,20,2009,3,1,1
312,1,0.38492013868854247,21,2011,3,0,1
5185,1,0.3327665928507306,9,2012,3,0,0
7092,1,2.6137884184384435,16,2014,4,1,0
11346,1,1.0671092266944238,6,2014,4,0,1
9183,1,2.1912114796444575,1,2012,5,0,1
14858,1,1.2345190374693242,8,2009,1,0,0
10413,1,1.186895833969704,7,2014,3,0,0
8,1,0.7787219700910466,13,2012,0,0,0
9096,1,0.14025461617097898,3,2009,5,0,1
2226,6,0.5883375052327637,14,2013,2,0,0
268,2,1.544555788814001,12,2012,6,0,0
7225,1,3.867074139999849,21,2012,0,0,1
3707,1,2.5547152338085017,18,2012,3,1,0
11103,2,2.5505760665884756,19,2013,3,1,0
12796,1,2.1654971103110863,10,2014,1,0,0
996,3,4.245988640328044,23,2011,5,0,1
11611,2,0.8388798801867513,12,2012,0,0,0
2186,1,1.1641276940079923,14,2014,5,0,0
3451,1,1.8447095524906936,21,2010,0,0,1
11318,1,4.425577501815502,1,2011,3,0,1
5842,1,1.3907682262941496,8,2014,2,0,0
3756,1,0.7584897745926398,15,2013,5,0,0
10389,1,1.9149205706436285,14,2015,0,0,0
1264,2,0.5528456724339089,20,2011,5,0,1
14105,1,3.8875897579371026,7,2015,3,0,0
10629,1,1.5791395833564068,12,2011,1,0,0
4426,5,0.8513559353891892,16,2010,3,1,0
2988,1,1.6780697898869932,11,2011,5,0,0
3709,1,1.000937541821192,12,2015,5,0,0
13891,1,1.6065471873037107,12,2009,1,0,0
14608,1,1.9409760159061962,7,2013,4,0,0
6847,1,1.4879404194565324,19,2010,2,1,0
1834,1,3.3379245173430636,1,2010,2,0,1
13268,2,1.120296532197542,22,2015,3,0,1
11317,2,4.938571895003994,12,2009,3,0,0
9585,1,0.34428401853287444,15,2013,4,0,0
9986,1,0.5480179637303798,7,2013,6,0,0
14723,1,3.079551731952877,12,2010,2,0,0
9921,1,3.54481021739499,10,2014,0,0,0
2863,1,0.05592829744158674,4,2012,0,0,1
9735,1,0.3730275508096491,18,2010,3,1,0
8977,1,0.3459375659391511,11,2014,5,0,0
3658,1,3.689873107328254,2,2010,6,0,1
3975,1,1.133269224087632,2,2009,1,0,1
11520,1,7.42395582877775,4,2015,4,0,1
13549,2,0.9471243315265353,19,2013,2,1,0
10990,1,0.7861164657008214,11,2013,5,0,0
6869,1,2.2142025718222595,8,2014,5,0,0
2887,1,1.0913999704746222,6,2013,6,0,1
2393,5,1.120100038277553,1,2012,1,0,1
1108,1,1.4081188394474697,7,2009,4,0,0
4179,4,1.5857389508533393,16,2009,0,1,0
14143,1,1.3419026025772312,23,2011,5,0,1
12156,1,2.7970771592952857,2,2014,0,0,1
12948,1,0.44985381289667425,16,2013,0,1,0
11349,1,1.1852878206079769,6,2014,0,0,1
12146,1,0.7044285609422158,16,2009,4,1,0
5435,1,0.43972273328559974,18,2015,0,1,0
7789,2,0.9754613124669034,21,2011,2,0,1
4130,1,1.9292434871262982,20,2014,6,0,1
14027,2,0.9326687207301241,19,2013,5,0,0
12886,3,1.2224132089002104,18,2009,6,0,0
8365,5,1.126659314136087,7,2011,4,0,0
1374,1,1.5654006425957794,14,2013,5,0,0
143,1,1.7097893968378726,15,2011,5,0,0
3400,1,0.7714914845209776,21,2013,3,0,1
1209,1,5.412815504512074,6,2011,2,0,1
7194,6,0.5422317144853429,20,2012,0,1,1
6708,2,1.0889653296231117,11,2014,6,0,0
11886,1,1.7339207884397831,18,2014,4,1,0
11136,1,0.85357151753984,11,2014,3,0,0
7902,1,1.797135084735002,20,2010,0,1,1
8310,5,2.6161874831238974,3,2009,6,0,1
14088,3,0.7295900140963981,18,2012,5,0,0
13760,2,2.709219828525579,0,2013,4,0,1
13751,2,1.1101044515269016,21,2013,3,0,1
2217,5,0.7450491073803835,19,2009,2,1,0
12819,1,1.8397256667924466,23,2009,4,0,1
1295,1,0.8736710711637483,9,2011,0,0,0
12318,1,3.3599048324700838,22,2013,2,0,1
2216,1,1.530778080319834,18,2009,4,1,0
8138,1,0.991693062229007,13,2012,0,0,0
4805,1,0.4175502371919043,22,2010,5,0,1
2634,2,0.40493533377728413,6,2009,2,0,1
11999,1,7.052272496792101,14,2011,4,0,0
5723,1,5.042064366588727,2,2011,5,0,1
1090,1,1.4543563319901487,7,2009,0,0,0
2453,2,1.362743757514132,3,2009,2,0,1
3081,1,1.532208875453525,9,2012,0,0,0
13098,1,1.9045448226495236,8,2012,4,0,0
12633,5,1.7040685438699943,0,2013,5,0,1
5493,1,0.5503920394800907,23,2010,0,0,1
14553,6,0.9786633606574602,15,2012,0,0,0
4142,1,1.3056956442604248,21,2014,1,0,1
4016,1,1.258036421036188,7,2010,4,0,0
672,1,1.6122961050510738,22,2013,0,0,1
12185,1,0.25148755473761153,15,2009,1,0,0
10592,5,0.7225987434467687,21,2012,6,0,1
12913,1,1.792303442516057,20,2013,0,1,1
9893,1,2.265261589166931,11,2014,4,0,0
3353,1,1.2633072701703016,15,2015,2,0,0
12625,6,0.3227562470240555,12,2013,6,0,0
3922,1,6.539264226956929,4,2012,5,0,1
7589,1,1.6916385149715731,13,2011,5,0,0
3140,3,0.559438048806305,18,2009,0,1,0
9201,1,2.794669224574959,1,2009,2,0,1
13499,1,1.1122408871643,12,2009,5,0,0
2865,1,2.3757019785817732,22,2011,5,0,1
9702,1,1.9660077459678997,10,2009,1,0,0
7817,1,1.8994376753584636,17,2010,1,1,0
13670,1,1.6320450626911644,22,2013,0,0,1
7822,1,0.7562127435874146,21,2014,1,0,1
3821,2,2.7740455258690155,23,2014,0,0,1
7530,2,1.8419510611283587,20,2011,6,0,1
10664,1,1.9700576238052354,21,2009,2,0,1
13403,1,4.445359704894616,14,2009,1,0,0
14267,1,1.8631030820377392,17,2014,6,0,0
1535,1,4.926876781917492,9,2013,2,0,0
4726,3,1.5212615924094826,21,2009,1,0,1
7301,1,0.7978768585446762,10,2011,2,0,0
2196,1,1.2181531001444208,23,2013,4,0,1
3482,3,2.41374258328004,19,2010,0,1,0
11258,5,3.091839882994076,3,2013,4,0,1
116,2,2.869698194430152,2,2010,5,0,1
9885,2,0.8644167767742252,20,2009,4,1,1
5440,1,3.466534160429049,3,2010,4,0,1
685,6,4.777575379824511,23,2013,5,0,1
3817,3,0.2106436101117264,1,2011,6,0,1
2618,1,1.6096443905536735,19,2009,1,1,0
14713,2,0.7713557032918302,21,2015,3,0,1
9602,1,1.7309452705267803,7,2013,5,0,0
1417,2,2.058476649638189,9,2013,1,0,0
12716,1,1.5451920743228715,22,2014,4,0,1
195,1,0.9806376975211192,0,2014,2,0,1
8167,1,0.9318941123961829,20,2012,0,1,1
1081,2,0.6341377966960896,15,2009,5,0,0
7350,5,0.6091783027971752,15,2012,2,0,0
6987,2,3.8912130310211905,21,2013,5,0,1
11176,2,3.109961471363102,7,2011,2,0,0
8730,1,1.4829673247327781,15,2010,1,0,0
2955,1,2.6345452977096455,20,2013,0,1,1
10084,1,0.5765186760846756,19,2012,1,1,0
12691,5,0.8008357111402556,3,2012,1,0,1
4420,3,0.5493060015406737,19,2011,2,1,0
10867,5,0.5844463259341811,7,2013,0,0,0
3209,1,3.565604341909792,23,2012,4,0,1
11054,2,3.7920832197406957,7,2014,1,0,0
2053,5,2.079665982387662,18,2009,5,0,0
8704,1,1.5200520194018545,19,2014,5,0,0
7629,4,0.5819300372390881,12,2011,6,0,0
14811,1,1.1263593754386039,1,2013,4,0,1
4062,1,1.3424830828322112,18,2012,1,1,0
3974,5,1.134646231001794,4,2012,1,0,1
2537,1,1.0276483893466473,22,2009,3,0,1
2721,1,0.9549933674570867,22,2012,6,0,1
6011,1,1.0595266895268334,15,2012,3,0,0
2501,5,2.0333808841110748,20,2010,0,1,1
5411,1,1.3917581359074533,22,2013,0,0,1
14780,1,0.5651565435087491,8,2009,0,0,0
1812,2,4.240026508265324,18,2011,0,1,0
4080,1,0.7842192797961822,19,2011,2,1,0
7250,1,0.4459554605450875,22,2010,6,0,1
1267,1,1.8010675960174927,20,2009,6,0,1
3165,1,2.6138689439236,20,2010,2,1,1
14,2,1.038587535559335,17,2011,1,1,0
2757,1,1.0088378872452766,23,2013,4,0,1
2168,1,0.4679351398053353,21,2010,2,0,1
11259,6,1.1782156147093887,19,2014,0,1,0
3395,5,5.141737803174907,3,2011,5,0,1
5127,1,0.7356958683750235,22,2010,0,0,1
4175,2,0.7730792855149263,14,2014,5,0,0
7196,3,1.3182430038585544,17,2011,1,1,0
13768,1,0.398130073527907,7,2013,0,0,0
14496,1,0.479716121027127,22,2011,5,0,1
10098,2,3.0273014129688196,11,2012,4,0,0
149,1,1.2454951713144495,22,2015,6,0,1
6460,1,0.7990369996954964,2,2015,6,0,1
10353,2,0.5510072004122042,15,2010,4,0,0
4976,2,3.426981043159991,12,2014,6,0,0
945,1,0.8436976440452292,0,2009,4,0,1
9036,1,1.09669402027142,17,2012,1,1,0
14274,1,1.6515429021994508,2,2012,2,0,1
4780,1,0.9419209504886003,7,2012,3,0,0
12386,1,1.0583481490625541,19,2012,3,1,0
5981,1,4.7321251068871275,13,2012,0,0,0
10263,2,0.8411394100502675,15,2010,6,0,0
12609,1,1.9776552875937394,14,2009,3,0,0
1325,1,0.2989957010427543,19,2012,1,1,0
4879,1,1.107195142941903,0,2014,2,0,1
5866,2,4.192231774949039,21,2014,4,0,1
8216,1,0.9245099795450394,22,2014,3,0,1
4977,1,0.965343292041271,21,2009,3,0,1
12369,1,2.1566856294086194,0,2014,0,0,1
4689,1,5.000887336178538,1,2012,6,0,1
10735,1,0.9360996055791401,13,2010,4,0,0
6223,1,2.101264165584229,8,2015,3,0,0
4907,1,1.0909268329204207,18,2011,5,0,0
6953,1,1.0020663940426804,12,2010,1,0,0
1530,2,0.2501557158121055,19,2009,1,1,0
5810,1,1.1234974153823993,6,2015,3,0,1
13678,1,1.3476164346024162,6,2010,3,0,1
3138,1,2.562828789235564,3,2014,6,0,1
9058,1,5.6287168942527845,22,2013,0,0,1
14167,1,0.4331486191823012,14,2011,1,0,0
9565,1,1.4902089242339964,1,2013,5,0,1
3940,1,0.7899722294536685,7,2013,1,0,0
825,2,2.400494359610466,0,2010,2,0,1
5020,3,0.7504004469811247,21,2013,6,0,1
7042,1,1.062354276909449,0,2013,2,0,1
9586,1,3.824452058869923,18,2012,6,0,0
237,5,1.6531401787228786,19,2010,6,0,0
2891,5,0.6804509656517997,16,2012,5,0,0
3284,1,0.5677905433950996,20,2014,3,1,1
5243,1,1.665120488491681,15,2011,3,0,0
14213,3,3.2274461077557204,20,2010,3,1,1
2612,5,0.7235276102521719,21,2010,1,0,1
6407,1,1.8559119174133363,10,2009,3,0,0
4652,1,0.6855589650706231,14,2013,6,0,0
10025,1,0.9494118308637305,23,2013,5,0,1
7246,1,0.33546966488492563,9,2009,4,0,0
2412,3,0.3954446852730821,15,2014,2,0,0
9915,1,2.9995582936846157,17,2014,1,1,0
13130,1,4.321301567614425,19,2013,3,1,0
14043,2,0.9549467711246739,18,2012,6,0,0
3160,1,0.4960467246735,18,2014,2,1,0
5758,1,2.2159504321212236,17,2014,6,0,0
9707,1,1.2715737511740164,14,2009,0,0,0
3147,1,0.8824797098289895,12,2012,2,0,0
707,1,1.9250274431910932,8,2009,3,0,0
10511,1,1.8155470735467731,9,2013,2,0,0
902,1,0.6723674884157799,21,2015,1,0,1
1074,2,0.5199379416626588,2,2012,5,0,1
12702,1,1.3440984829681881,23,2009,5,0,1
259,1,0.7669737353869511,3,2013,3,0,1
3862,2,1.4069229242070374,18,2012,2,1,0
10137,1,0.8901815740292554,14,2014,3,0,0
2711,1,0.9473751180435089,17,2011,4,1,0
8080,5,3.4872650344450724,19,2010,1,1,0
2484,1,2.0375889377379623,21,2010,1,0,1
11657,1,0.38632410932301836,15,2010,3,0,0
12984,1,1.6069961575054186,12,2014,2,0,0
5032,1,0.38859209575777415,21,2011,2,0,1
9714,1,0.8922191239387887,9,2012,2,0,0
14781,1,2.7151437772015106,18,2012,2,1,0
7179,1,3.1430094967580926,12,2010,3,0,0
14962,2,0.5691943574228757,12,2014,5,0,0
2919,1,1.4451728237508605,2,2012,0,0,1
1598,3,1.0303309974656183,18,2010,0,1,0
4855,2,0.715676496844982,7,2012,4,0,0
10837,1,5.262947174207814,7,2012,4,0,0
1121,1,2.1650069321629726,6,2013,4,0,1
7098,1,2.825798033312607,17,2012,5,0,0
1095,1,0.8343656775878969,2,2015,5,0,1
3348,1,0.817069953959895,23,2014,1,0,1
14404,1,1.8272237183721707,10,2011,6,0,0
257,1,1.9060595668190077,2,2010,2,0,1
2288,1,0.38625693554432894,15,2010,0,0,0
1017,1,0.957192250328514,0,2013,5,0,1
12831,1,0.7468708162237719,11,2013,1,0,0
1707,1,4.91884069118965,21,2013,1,0,1
6796,2,0.9730313640506163,21,2013,1,0,1
12954,1,3.5364083852837997,3,2010,5,0,1
9770,1,4.148732439016765,23,2014,1,0,1
5128,4,1.59652371140681,20,2012,2,1,1
3833,1,0.7517268830591232,10,2009,5,0,0
13866,1,5.234266344388999,13,2013,6,0,0
8526,2,1.5487541909298432,21,2013,5,0,1
3040,1,1.1958614790996343,7,2014,4,0,0
4996,1,0.46158409711741966,10,2011,0,0,0
12667,1,0.6011435389149008,19,2013,4,1,0
6347,1,1.8276969266550491,15,2012,2,0,0
2164,1,1.3257682679228384,10,2011,2,0,0
6477,1,0.6014580611041593,23,2014,3,0,1
5151,1,1.5406539733748175,2,2012,5,0,1
4670,1,0.5006888281998899,12,2015,3,0,0
545,1,3.766722167819189,3,2012,6,0,1
5624,1,1.2213359522623253,9,2014,4,0,0
679,1,0.6733915543493055,7,2013,4,0,0
12556,5,2.424589223402239,23,2010,4,0,1
6887,1,5.737310994434592,14,2013,0,0,0
4857,1,3.003508095071472,23,2013,3,0,1
11216,1,1.2426486814070594,8,2014,4,0,0
1685,2,0.8032800461465962,13,2009,2,0,0
9822,1,0.8459496819458874,9,2010,0,0,0
884,1,0.2843634748051765,12,2013,5,0,0
520,1,1.9964585193616944,21,2010,4,0,1
4957,1,1.1392584183177747,19,2009,5,0,0
12956,1,1.0156744577652892,14,2014,3,0,0
1964,5,0.5686307058452366,19,2012,5,0,0
2274,1,1.3989990924666433,10,2011,2,0,0
3405,2,0.3261940553213995,10,2011,1,0,0
5608,1,0.7466086227156243,13,2012,6,0,0
888,1,1.6833917349785568,21,2014,6,0,1
13103,1,0.6630497230789576,3,2012,0,0,1
11442,1,1.8019311854841016,22,2010,2,0,1
3837,5,0.6812153643822095,10,2012,2,0,0
1602,1,1.0859428062511485,7,2014,3,0,0
4646,1,1.3703810384288386,10,2014,1,0,0
2633,1,1.5605994806017265,18,2009,1,1,0
10911,4,1.3094367999149563,21,2014,5,0,1
12630,2,0.6154615462812906,11,2014,3,0,0
867,1,0.6606759956336199,13,2014,1,0,0
6674,1,0.661238940294574,17,2015,0,1,0
7973,6,0.9411404887180387,12,2013,5,0,0
9328,1,0.6545245851973504,7,2013,0,0,0
7232,1,3.5801200621976057,8,2014,0,0,0
3391,1,1.5675972801564677,14,2012,0,0,0
10028,1,1.0911716083095695,22,2012,4,0,1
6406,2,1.071936186489964,0,2014,5,0,1
12784,1,2.8354304766462977,20,2009,2,1,1
3743,5,0.6573648051334741,7,2013,5,0,0
9372,1,3.703907749270148,9,2012,1,0,0
4134,2,3.130676014248032,16,2010,4,1,0
957,1,1.291581014631645,22,2010,1,0,1
9972,1,0.8381071566852512,17,2012,1,1,0
3824,1,0.33711858368016784,10,2015,0,0,0
3691,1,1.8376349122326898,22,2010,6,0,1
9509,1,1.0827038739351655,8,2014,0,0,0
2248,1,3.180277903240986,18,2010,2,1,0
14573,1,1.607947616312184,0,2012,6,0,1
8485,1,0.8265725371561236,14,2009,6,0,0
1933,1,1.0519776057476964,18,2015,5,0,0
14465,1,1.3005754839004993,10,2010,0,0,0
7319,1,1.8509632032335273,7,2014,4,0,0
8641,1,0.48288862755067985,22,2014,4,0,1
2133,1,3.481747246932331,23,2012,1,0,1
7802,1,1.973797203476445,23,2012,4,0,1
1353,1,0.8440004798396731,13,2015,2,0,0
2368,1,4.135184788965898,20,2010,6,0,1
1287,1,0.44594250252777023,9,2011,5,0,0
8104,1,2.066484300492899,8,2014,4,0,0
4428,1,1.5289290801150508,1,2012,4,0,1
7826,1,0.9004817789262355,18,2012,0,1,0
4224,1,1.1349918814097884,6,2012,2,0,1
11642,2,0.7013717105394254,12,2011,5,0,0
13871,1,0.9175659711932861,22,2014,3,0,1
8187,1,3.048157764670789,0,2015,0,0,1
2370,2,0.8496676696497782,18,2015,1,1,0
11850,2,0.8204336542194252,18,2011,3,1,0
6243,1,0.99062662618487,0,2011,5,0,1
13416,1,1.724278203328455,23,2011,3,0,1
3969,1,0.9812796707945127,20,2011,4,1,1
13205,1,1.5581567844943,22,2009,5,0,1
5406,1,1.6470470139448463,19,2012,4,1,0
12830,1,1.8581056625919377,20,2011,5,0,1
9710,1,2.581867995174395,20,2010,4,1,1
2848,1,1.7918694299018296,0,2012,2,0,1
1268,1,3.832079544378967,9,2010,0,0,0
6202,2,1.5367482961088375,21,2013,5,0,1
5227,1,1.1188634023750457,17,2010,0,1,0
4838,1,0.8910583825527555,8,2014,0,0,0
13321,1,3.1764485864952583,14,2013,1,0,0
12197,5,3.173976773846714,20,2010,1,1,1
14894,1,0.523455753748803,21,2009,2,0,1
4569,1,1.8628446510166512,11,2010,4,0,0
14851,1,4.69732649475588,10,2009,4,0,0
1201,1,0.8145548242459303,19,2012,2,1,0
1384,1,4.5574023711550735,23,2011,5,0,1
9676,2,0.2602718405565432,15,2013,4,0,0
13266,1,1.4512844122848125,12,2014,1,0,0
12204,1,1.7567278533505948,7,2014,5,0,0
466,1,0.9635876289490376,11,2011,1,0,0
11635,2,1.8308650043914265,21,2015,4,0,1
10986,1,0.8945935122175851,17,2010,5,0,0
3255,1,1.192783740403946,13,2014,6,0,0
11024,1,1.0161440851416281,16,2012,2,1,0
11689,2,0.45582428380296813,18,2010,0,1,0
425,1,1.5435244751974955,8,2012,0,0,0
2317,1,2.0670786853738314,14,2009,6,0,0
9313,1,4.055335821761014,22,2012,2,0,1
11374,5,3.3427667738145934,0,2014,2,0,1
3093,2,4.539125707902021,11,2010,6,0,0
1289,2,3.8893958637367163,19,2015,6,0,0
10099,1,1.2062811539417537,19,2013,5,0,0
11896,5,1.3521471785393449,13,2010,0,0,0
9914,1,1.2164602341068027,13,2013,6,0,0
13046,1,0.7295322405624911,19,2010,1,1,0
2387,1,0.8737421949067274,11,2012,5,0,0
12336,1,2.187797418083664,2,2011,4,0,1
7977,2,0.6776754606792548,18,2010,3,1,0
12863,1,1.1598274165142863,16,2011,2,1,0
12506,1,1.586755481706201,10,2010,2,0,0
11368,1,1.1279595893382366,20,2009,1,1,1
13629,1,1.5166247918818836,23,2010,3,0,1
262,1,1.2320185843063822,14,2015,3,0,0
10713,2,1.7166017218517842,16,2013,0,1,0
8556,1,0.9604616323690646,1,2009,6,0,1
7486,1,3.8889527427682786,3,2009,4,0,1
5488,1,1.7153880126915675,10,2014,6,0,0
11594,2,1.012340726786147,19,2011,6,0,0
11257,1,1.0583608432689882,22,2011,2,0,1
13238,1,2.4268000397045895,21,2009,0,0,1
4809,2,1.7540786289897121,20,2014,2,1,1
13556,1,1.0059427130470453,22,2013,4,0,1
13003,1,0.7632591355766357,20,2012,2,1,1
8085,5,0.6587682034542395,0,2010,5,0,1
7462,2,0.9174928294775166,19,2011,0,1,0
5575,1,0.5520151453700362,23,2014,4,0,1
6411,1,2.9941819941328354,15,2010,5,0,0
11398,1,0.5665988272813766,11,2015,4,0,0
4801,1,1.3608711264165694,23,2015,2,0,1
7689,1,1.9081061537029453,10,2011,4,0,0
11002,1,0.8437077616098473,18,2010,5,0,0
9134,3,1.5172630095882,15,2013,6,0,0
8981,2,4.18233461320874,0,2011,6,0,1
2310,2,1.954694249916457,19,2009,3,1,0
13762,2,1.3553830296861882,20,2011,1,1,1
7670,1,0.9762513434137564,7,2010,2,0,0
5459,1,0.43805649230129584,20,2009,4,1,1
63,6,0.8997193807573284,9,2014,3,0,0
175,1,0.9716897514104025,14,2009,2,0,0
3572,1,0.6503155274586919,1,2013,0,0,1
2897,1,4.555037439790359,19,2009,2,1,0
10788,1,0.917440654293223,22,2012,2,0,1
5029,4,0.4524741271773552,10,2014,6,0,0
9251,1,1.5012292614334628,9,2009,5,0,0
2250,1,0.656684300359086,11,2014,6,0,0
11201,1,1.0330228800297487,10,2012,5,0,0
1943,1,0.6215520626684706,12,2014,3,0,0
10154,1,0.8180069201017734,18,2011,2,1,0
7679,2,0.5435881378647064,22,2012,4,0,1
10654,1,0.5562865679245598,19,2013,3,1,0
626,5,2.517128402172745,19,2012,0,1,0
11560,1,0.6318008989507817,10,2013,2,0,0
3386,1,6.868925124071999,10,2009,4,0,0
12205,1,0.45383765155342237,19,2012,6,0,0
1942,1,1.856447900487467,15,2010,4,0,0
3380,1,1.2038058702744678,21,2014,2,0,1
1002,1,0.3161120420860751,9,2011,0,0,0
11908,2,2.6935458226583116,17,2011,5,0,0
3813,1,1.50126628486227,8,2010,4,0,0
551,1,0.15697205282597254,9,2011,4,0,0
402,1,0.7356348782205347,11,2012,2,0,0
5641,1,8.093400268067443,2,2013,1,0,1
10900,1,1.131491551152869,20,2011,5,0,1
5214,1,0.7069626419731042,8,2012,1,0,0
